fips,case0,case1,case2,case3,case4,case5,case6,case7,case8,case9,case10,case11,case12,case13,case14,case15,case16,case17,case18,case19,case20,case21,case22,case23,case24,case25,case26,case27,case28,case29,case30,case31,case32,case33,case34,case35,case36,case37,death0,death1,death2,death3,death4,death5,death6,death7,death8,death9,death10,death11,death12,death13,death14,death15,death16,death17,death18,death19,death20,death21,death22,death23,death24,death25,death26,death27,death28,death29,death30,death31,death32,death33,death34,death35,death36,death37,total_case,total_death
01079,6.0,4.0,2.0,0.0,1.0,9.0,6.0,13.0,9.0,5.0,14.0,13.0,21.0,16.0,29.0,52.0,64.0,65.0,43.0,24.0,33.0,61.0,50.0,27.0,29.0,33.0,28.0,65.0,71.0,69.0,82.0,58.0,69.0,130.0,78.0,142.0,148.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,7.0,8.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1739,40
01081,112.0,115.0,84.0,51.0,37.0,25.0,28.0,43.0,57.0,45.0,89.0,159.0,232.0,320.0,229.0,427.0,298.0,261.0,205.0,165.0,315.0,1084.0,680.0,355.0,230.0,223.0,225.0,156.0,158.0,119.0,179.0,194.0,281.0,297.0,279.0,374.0,544.0,608.0,3.0,5.0,6.0,8.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,10.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,9283,73
01083,27.0,8.0,5.0,4.0,3.0,13.0,8.0,7.0,24.0,26.0,113.0,63.0,90.0,132.0,138.0,217.0,178.0,188.0,148.0,123.0,99.0,108.0,65.0,103.0,143.0,118.0,154.0,219.0,176.0,199.0,218.0,238.0,260.0,355.0,281.0,446.0,547.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,5923,52
01085,3.0,10.0,14.0,11.0,34.0,28.0,31.0,55.0,56.0,46.0,98.0,34.0,20.0,27.0,16.0,32.0,25.0,13.0,27.0,11.0,9.0,17.0,8.0,5.0,16.0,8.0,8.0,19.0,17.0,15.0,15.0,17.0,13.0,24.0,17.0,34.0,23.0,38.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,2.0,0.0,2.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,894,32
01087,6.0,6.0,11.0,8.0,7.0,8.0,7.0,7.0,18.0,20.0,28.0,22.0,15.0,34.0,28.0,35.0,35.0,25.0,28.0,20.0,28.0,36.0,19.0,12.0,11.0,7.0,9.0,20.0,16.0,9.0,29.0,46.0,39.0,39.0,49.0,41.0,60.0,59.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,897,29
01089,141.0,53.0,12.0,17.0,21.0,15.0,29.0,19.0,31.0,45.0,118.0,147.0,190.0,464.0,852.0,1191.0,724.0,721.0,462.0,318.0,267.0,383.0,389.0,327.0,441.0,359.0,337.0,379.0,412.0,406.0,471.0,601.0,813.0,937.0,1131.0,1631.0,1906.0,2302.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,7.0,4.0,8.0,2.0,4.0,8.0,10.0,8.0,10.0,3.0,0.0,5.0,9.0,4.0,5.0,4.0,13.0,28.0,2.0,11.0,3.0,12.0,19062,174
01091,7.0,9.0,7.0,14.0,14.0,21.0,27.0,30.0,33.0,16.0,26.0,21.0,33.0,39.0,46.0,61.0,58.0,47.0,39.0,34.0,26.0,21.0,23.0,23.0,11.0,24.0,22.0,139.0,85.0,54.0,51.0,33.0,36.0,31.0,54.0,77.0,167.0,137.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1596,26
01093,21.0,25.0,19.0,10.0,8.0,12.0,6.0,7.0,13.0,5.0,14.0,32.0,21.0,33.0,63.0,126.0,67.0,66.0,40.0,41.0,70.0,61.0,36.0,62.0,57.0,34.0,30.0,28.0,25.0,41.0,49.0,87.0,54.0,67.0,72.0,128.0,139.0,172.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,7.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,4.0,2.0,1841,42
01095,17.0,69.0,57.0,136.0,59.0,198.0,75.0,38.0,43.0,50.0,138.0,197.0,332.0,292.0,262.0,327.0,321.0,301.0,255.0,76.0,219.0,92.0,54.0,66.0,108.0,135.0,92.0,121.0,103.0,142.0,180.0,296.0,392.0,467.0,562.0,791.0,673.0,588.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,3.0,5.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,7.0,6.0,8324,71
01097,120.0,298.0,199.0,266.0,282.0,288.0,239.0,298.0,223.0,227.0,257.0,301.0,425.0,653.0,816.0,1100.0,1158.0,1803.0,976.0,1098.0,538.0,531.0,354.0,287.0,238.0,393.0,327.0,236.0,325.0,2604.0,402.0,516.0,667.0,744.0,670.0,905.0,1270.0,1190.0,5.0,10.0,10.0,15.0,21.0,22.0,17.0,9.0,6.0,9.0,5.0,3.0,1.0,1.0,5.0,22.0,14.0,13.0,18.0,19.0,16.0,10.0,13.0,13.0,12.0,3.0,4.0,12.0,6.0,1.0,5.0,7.0,10.0,19.0,5.0,16.0,12.0,26.0,23224,415
01099,6.0,1.0,2.0,2.0,2.0,1.0,3.0,6.0,11.0,17.0,69.0,36.0,27.0,47.0,30.0,69.0,70.0,38.0,38.0,25.0,20.0,24.0,8.0,16.0,5.0,16.0,7.0,12.0,17.0,21.0,20.0,26.0,30.0,43.0,24.0,66.0,66.0,103.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1024,10
01101,63.0,44.0,106.0,64.0,99.0,191.0,254.0,332.0,504.0,414.0,739.0,415.0,372.0,444.0,480.0,540.0,598.0,565.0,526.0,359.0,375.0,370.0,203.0,260.0,245.0,196.0,193.0,252.0,379.0,641.0,449.0,423.0,433.0,424.0,390.0,577.0,752.0,1024.0,1.0,3.0,1.0,0.0,2.0,9.0,5.0,10.0,8.0,9.0,21.0,11.0,13.0,11.0,9.0,11.0,12.0,6.0,7.0,5.0,2.0,5.0,3.0,3.0,7.0,11.0,2.0,3.0,7.0,1.0,13.0,9.0,5.0,8.0,4.0,11.0,13.0,8.0,14695,268
01103,24.0,13.0,7.0,14.0,16.0,18.0,20.0,49.0,104.0,123.0,231.0,154.0,159.0,191.0,247.0,328.0,278.0,276.0,189.0,118.0,145.0,196.0,94.0,92.0,116.0,113.0,152.0,212.0,265.0,228.0,353.0,347.0,461.0,698.0,595.0,886.0,881.0,883.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,3.0,1.0,4.0,1.0,6.0,3.0,8.0,6.0,14.0,9276,78
80001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
01105,1.0,3.0,5.0,0.0,1.0,9.0,1.0,8.0,10.0,10.0,25.0,13.0,30.0,59.0,77.0,75.0,75.0,46.0,23.0,17.0,17.0,9.0,8.0,8.0,4.0,4.0,4.0,28.0,9.0,11.0,15.0,13.0,21.0,27.0,22.0,18.0,32.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,786,9
01107,12.0,9.0,10.0,17.0,9.0,10.0,11.0,12.0,24.0,11.0,16.0,24.0,28.0,39.0,39.0,30.0,28.0,34.0,39.0,40.0,74.0,37.0,22.0,29.0,27.0,32.0,16.0,38.0,75.0,58.0,79.0,65.0,73.0,66.0,102.0,71.0,93.0,155.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1554,24
01109,9.0,8.0,16.0,24.0,17.0,16.0,18.0,26.0,69.0,45.0,80.0,33.0,33.0,38.0,51.0,63.0,59.0,60.0,84.0,35.0,90.0,78.0,86.0,65.0,41.0,50.0,33.0,33.0,38.0,40.0,49.0,41.0,64.0,39.0,55.0,74.0,71.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1813,23
01111,10.0,17.0,27.0,10.0,16.0,25.0,19.0,3.0,2.0,7.0,7.0,2.0,13.0,50.0,55.0,57.0,46.0,30.0,18.0,16.0,31.0,51.0,30.0,23.0,43.0,43.0,52.0,36.0,53.0,37.0,37.0,25.0,48.0,51.0,39.0,54.0,38.0,45.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,6.0,1.0,1166,29
01113,7.0,15.0,20.0,9.0,7.0,15.0,26.0,23.0,43.0,30.0,86.0,74.0,65.0,126.0,138.0,228.0,147.0,173.0,142.0,48.0,96.0,75.0,39.0,18.0,36.0,51.0,62.0,41.0,52.0,47.0,59.0,23.0,37.0,100.0,61.0,131.0,108.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2580,6
01117,139.0,66.0,61.0,33.0,28.0,39.0,40.0,35.0,79.0,42.0,79.0,124.0,186.0,323.0,428.0,552.0,473.0,396.0,336.0,230.0,239.0,560.0,378.0,394.0,379.0,347.0,373.0,316.0,337.0,389.0,396.0,451.0,665.0,716.0,686.0,1135.0,1101.0,1212.0,5.0,0.0,2.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,4.0,0.0,0.0,10.0,0.0,2.0,7.0,2.0,3.0,7.0,1.0,2.0,3.0,1.0,2.0,8.0,10.0,13763,97
01115,32.0,14.0,13.0,11.0,9.0,8.0,11.0,9.0,20.0,20.0,31.0,28.0,47.0,134.0,161.0,259.0,218.0,216.0,178.0,85.0,167.0,141.0,129.0,147.0,128.0,95.0,140.0,124.0,185.0,187.0,284.0,245.0,233.0,221.0,265.0,538.0,477.0,512.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,6.0,3.0,4.0,3.0,4.0,1.0,3.0,0.0,2.0,4.0,1.0,0.0,1.0,9.0,3.0,0.0,0.0,2.0,5.0,1.0,5722,63
01119,6.0,12.0,15.0,16.0,21.0,25.0,31.0,56.0,36.0,22.0,17.0,9.0,7.0,10.0,9.0,25.0,26.0,26.0,1.0,16.0,15.0,6.0,7.0,4.0,4.0,17.0,3.0,17.0,5.0,7.0,17.0,20.0,19.0,25.0,29.0,31.0,47.0,79.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,738,24
01121,17.0,19.0,11.0,12.0,8.0,8.0,5.0,11.0,20.0,22.0,28.0,23.0,44.0,86.0,105.0,216.0,179.0,215.0,234.0,143.0,145.0,190.0,92.0,97.0,119.0,100.0,87.0,156.0,136.0,128.0,149.0,131.0,184.0,198.0,196.0,397.0,387.0,328.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,1.0,2.0,1.0,4.0,1.0,4.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,12.0,6.0,3.0,6.0,4626,69
01123,21.0,41.0,118.0,85.0,30.0,24.0,44.0,37.0,31.0,18.0,27.0,38.0,33.0,45.0,40.0,77.0,72.0,60.0,69.0,47.0,38.0,37.0,37.0,22.0,30.0,29.0,33.0,28.0,50.0,62.0,73.0,78.0,118.0,89.0,82.0,165.0,118.0,117.0,1.0,3.0,7.0,6.0,1.0,24.0,15.0,5.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,2163,96
01125,44.0,61.0,46.0,42.0,33.0,58.0,66.0,137.0,261.0,169.0,349.0,289.0,266.0,424.0,402.0,457.0,370.0,426.0,357.0,249.0,560.0,814.0,325.0,409.0,524.0,1389.0,566.0,330.0,405.0,461.0,475.0,426.0,536.0,630.0,693.0,1016.0,1308.0,1192.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,3.0,3.0,8.0,6.0,5.0,6.0,11.0,2.0,3.0,3.0,12.0,7.0,6.0,3.0,5.0,2.0,18.0,4.0,1.0,9.0,4.0,8.0,5.0,1.0,2.0,0.0,6.0,22.0,17.0,13.0,16565,206
90001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,11.0,2.0,5.0,5.0,10.0,7.0,11.0,7.0,1.0,24.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
01127,47.0,31.0,4.0,12.0,7.0,10.0,20.0,66.0,158.0,101.0,116.0,115.0,110.0,151.0,144.0,169.0,123.0,94.0,78.0,96.0,143.0,105.0,115.0,121.0,76.0,89.0,102.0,116.0,112.0,158.0,171.0,170.0,148.0,180.0,199.0,293.0,446.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,5.0,11.0,7.0,19.0,5.0,8.0,1.0,2.0,1.0,5.0,2.0,2.0,4.0,4.0,4.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,15.0,1.0,1.0,18.0,4699,131
01129,5.0,7.0,3.0,6.0,17.0,14.0,11.0,7.0,3.0,11.0,7.0,7.0,6.0,11.0,37.0,58.0,65.0,39.0,79.0,76.0,30.0,17.0,9.0,9.0,8.0,12.0,26.0,22.0,16.0,127.0,28.0,39.0,57.0,27.0,16.0,32.0,76.0,66.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,1.0,0.0,1086,23
01131,11.0,15.0,20.0,7.0,17.0,8.0,12.0,23.0,33.0,26.0,49.0,24.0,26.0,20.0,10.0,41.0,46.0,21.0,28.0,26.0,27.0,19.0,8.0,6.0,3.0,2.0,6.0,14.0,4.0,14.0,9.0,15.0,15.0,16.0,14.0,27.0,115.0,33.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,810,19
01133,3.0,2.0,4.0,1.0,5.0,3.0,13.0,29.0,24.0,5.0,28.0,53.0,45.0,37.0,38.0,45.0,37.0,52.0,26.0,22.0,38.0,51.0,37.0,55.0,43.0,37.0,23.0,63.0,57.0,46.0,58.0,58.0,92.0,80.0,120.0,142.0,161.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,0.0,2.0,0.0,2.0,1727,27
02013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0
02016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,6.0,74.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,2.0,4.0,46.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,0
02020,82.0,42.0,30.0,17.0,17.0,10.0,9.0,8.0,10.0,61.0,59.0,41.0,60.0,136.0,165.0,236.0,327.0,599.0,346.0,317.0,269.0,308.0,270.0,266.0,305.0,398.0,488.0,627.0,732.0,854.0,1310.0,1515.0,2065.0,2417.0,2034.0,1760.0,1860.0,1476.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,5.0,4.0,2.0,1.0,3.0,5.0,2.0,3.0,1.0,8.0,1.0,9.0,2.0,6.0,12.0,18.0,8.0,21526,106
02050,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,7.0,9.0,19.0,4.0,21.0,11.0,17.0,12.0,50.0,70.0,127.0,106.0,167.0,245.0,238.0,310.0,253.0,243.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,2067,8
02060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
02164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,10.0,21.0,14.0,9.0,6.0,1.0,3.0,5.0,1.0,1.0,0.0,2.0,8.0,5.0,2.0,3.0,0.0,3.0,5.0,10.0,3.0,13.0,12.0,3.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,0
02068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,3.0,4.0,4.0,6.0,2.0,5.0,2.0,2.0,4.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0
02070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,14.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,9.0,15.0,6.0,13.0,14.0,5.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,111,1
02090,46.0,31.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,8.0,25.0,26.0,36.0,62.0,91.0,54.0,50.0,34.0,53.0,68.0,79.0,108.0,131.0,89.0,126.0,176.0,267.0,210.0,178.0,304.0,244.0,314.0,317.0,256.0,329.0,517.0,355.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,4593,19
02100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0
02105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
02110,12.0,3.0,9.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,7.0,2.0,3.0,4.0,3.0,14.0,45.0,38.0,20.0,52.0,21.0,15.0,15.0,44.0,32.0,27.0,13.0,14.0,46.0,35.0,97.0,72.0,79.0,54.0,58.0,63.0,47.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,986,5
02122,11.0,4.0,4.0,0.0,2.0,3.0,2.0,1.0,15.0,43.0,32.0,12.0,12.0,40.0,32.0,47.0,95.0,116.0,29.0,31.0,47.0,11.0,12.0,10.0,7.0,14.0,16.0,40.0,50.0,100.0,258.0,209.0,389.0,401.0,443.0,408.0,261.0,248.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,4.0,0.0,3455,15
02130,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,4.0,1.0,2.0,3.0,8.0,6.0,2.0,4.0,3.0,3.0,4.0,1.0,2.0,0.0,1.0,5.0,4.0,1.0,7.0,31.0,48.0,20.0,11.0,17.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,0
