fips,65yrs,minority,black,hispanic,population,perc_65yrs,perc_minority,perc_black,perc_hispanic,poverty,perc_poverty,income,risk_flu,perc_rural_pop,perc_urban_pop
06085,268207,918575,54630,482298,1927852,0.139122,0.476476,0.028337,0.250174,139074,7.300000,125933,-0.147750,1.100000,98.900000
06087,47217,35534,4024,92922,273213,0.172821,0.130060,0.014728,0.340108,32027,12.200000,84213,-0.282450,12.000000,88.000000
06089,38069,22312,2243,18935,180080,0.211400,0.123900,0.012456,0.105148,26919,15.200000,53908,-0.337710,29.300000,70.700000
06091,963,222,21,381,3005,0.320466,0.073877,0.006988,0.126789,392,13.300000,52308,-0.959640,99.700000,0.300000
06093,11379,6159,666,5744,43539,0.261352,0.141459,0.015297,0.131928,7396,17.100000,47560,-0.526760,65.800000,34.200000
06095,73156,180853,66123,122103,447643,0.163425,0.404012,0.147714,0.272769,34281,7.900000,82808,-0.256450,3.700000,96.300000
06097,102323,65494,10244,134954,494336,0.206991,0.132489,0.020723,0.273001,48846,9.900000,81002,-0.239080,12.400000,87.600000
06099,73921,92162,19361,262068,550660,0.134241,0.167366,0.035160,0.475916,84744,15.600000,59616,-0.261210,8.000000,92.000000
06101,15095,26476,2663,30907,96971,0.155665,0.273030,0.027462,0.318724,13011,13.500000,57879,-0.325180,14.800000,85.200000
06103,12780,6347,696,16776,65084,0.196362,0.097520,0.010694,0.257759,10749,17.000000,47572,-0.562920,51.500000,48.500000
06105,3475,1598,93,907,12285,0.282865,0.130077,0.007570,0.073830,2656,21.600000,40680,-0.762210,100.000000,0.000000
06107,54291,55165,10176,305824,466195,0.116456,0.118330,0.021828,0.656000,102451,22.200000,48763,-0.234940,15.500000,84.500000
06109,14709,5270,1097,6906,54478,0.269999,0.096736,0.020137,0.126767,6417,12.500000,56500,-0.439740,49.000000,51.000000
06111,136705,134919,20273,365835,846006,0.161589,0.159478,0.023963,0.432426,76206,9.100000,84170,-0.144110,3.100000,96.900000
06113,28508,57359,6564,70392,220500,0.129288,0.260132,0.029769,0.319238,42311,20.100000,67804,-0.300890,6.900000,93.100000
06115,10270,17004,3504,22925,78668,0.130549,0.216149,0.044542,0.291415,13256,17.200000,47504,-0.434240,26.200000,73.800000
08001,55528,73893,20844,211139,517421,0.107317,0.142810,0.040284,0.408060,46711,9.200000,70199,-0.289820,3.600000,96.400000
08003,2254,2024,298,7725,16233,0.138853,0.124684,0.018358,0.475882,2954,19.100000,42897,-0.908430,36.900000,63.100000
08005,88508,154515,75427,129681,656590,0.134799,0.235330,0.114877,0.197507,52474,8.100000,76665,-0.213650,1.600000,98.400000
08007,3834,1104,101,2585,14029,0.273291,0.078694,0.007199,0.184261,1525,11.200000,53337,-0.823110,59.400000,40.600000
08009,875,230,41,405,3581,0.244345,0.064228,0.011449,0.113097,678,19.400000,38294,-0.943610,100.000000,0.000000
08011,1053,807,405,1798,5577,0.188811,0.144701,0.072620,0.322396,1353,33.900000,37659,-1.015140,38.000000,62.000000
08013,48358,32508,3945,45579,326196,0.148248,0.099658,0.012094,0.139729,30699,9.700000,83591,-0.416670,8.900000,91.100000
08015,5298,1246,375,2027,20356,0.260267,0.061210,0.018422,0.099578,2023,10.900000,56168,-0.821730,37.400000,62.600000
08017,385,109,14,201,1831,0.210268,0.059530,0.007646,0.109776,230,12.600000,54504,-0.936160,100.000000,0.000000
08019,2070,566,98,737,9700,0.213402,0.058351,0.010103,0.075979,686,7.200000,74019,-0.864310,100.000000,0.000000
08021,1633,686,81,4211,8205,0.199025,0.083608,0.009872,0.513224,1747,21.400000,38777,-0.998070,100.000000,0.000000
08023,1047,470,82,2378,3887,0.269359,0.120916,0.021096,0.611783,964,25.200000,31557,-1.035090,100.000000,0.000000
08025,850,1060,649,1986,6061,0.140241,0.174889,0.107078,0.327669,1341,44.300000,35880,-0.627043,100.000000,0.000000
08027,1673,276,81,293,5068,0.330110,0.054459,0.015983,0.057814,576,12.000000,55242,-0.960850,100.000000,0.000000
08029,8352,1616,270,4769,31162,0.268019,0.051858,0.008664,0.153039,4429,14.600000,46786,-0.605370,63.200000,36.800000
08031,86835,138741,70981,212984,727211,0.119408,0.190785,0.097607,0.292878,82104,11.700000,68069,-0.283350,0.000000,100.000000
08033,538,132,9,130,2055,0.261800,0.064234,0.004380,0.063260,265,12.800000,47482,-0.991750,100.000000,0.000000
08035,43602,36886,5854,32066,351154,0.124168,0.105042,0.016671,0.091316,8975,2.600000,120670,-0.303970,10.300000,89.700000
08037,6836,3057,837,16381,55127,0.124005,0.055454,0.015183,0.297150,3673,6.700000,86896,-0.505860,20.000000,80.000000
08039,4602,1525,366,2032,26729,0.172173,0.057054,0.013693,0.076022,1312,5.000000,98247,-0.744990,100.000000,0.000000
08041,95178,119976,49448,127746,720403,0.132118,0.166540,0.068639,0.177326,68538,9.900000,67923,-0.217320,8.900000,91.100000
08043,10594,4240,1893,6441,47839,0.221451,0.088631,0.039570,0.134639,6525,16.500000,47885,-0.693060,26.400000,73.600000
08045,8288,3612,751,17578,60061,0.137993,0.060139,0.012504,0.292669,4946,8.400000,74421,-0.561170,24.100000,75.900000
08047,1112,404,81,441,6243,0.178119,0.064712,0.012975,0.070639,410,6.700000,72949,-0.973040,100.000000,0.000000
08049,2905,762,163,1516,15734,0.184632,0.048430,0.010360,0.096352,1219,7.900000,69214,-0.856200,82.600000,17.400000
08051,2384,1070,105,1677,17462,0.136525,0.061276,0.006013,0.096037,1678,10.400000,61268,-0.826220,58.600000,41.400000
08053,258,56,12,47,820,0.314634,0.068293,0.014634,0.057317,69,8.600000,62149,-1.020120,100.000000,0.000000
08055,2216,776,97,2339,6897,0.321299,0.112513,0.014064,0.339133,1459,21.700000,38242,-0.958080,56.100000,43.900000
08057,324,74,1,175,1392,0.232759,0.053161,0.000718,0.125718,188,13.400000,51457,-1.047280,100.000000,0.000000
08059,98793,49421,8525,90862,582881,0.169491,0.084787,0.014626,0.155884,39799,7.000000,85550,-0.270790,6.900000,93.100000
08061,324,68,9,118,1406,0.230441,0.048364,0.006401,0.083926,188,13.800000,44704,-1.020200,100.000000,0.000000
08063,1385,357,62,1360,7097,0.195153,0.050303,0.008736,0.191630,900,12.600000,48342,-0.933530,48.700000,51.300000
08065,1188,549,78,2880,8127,0.146179,0.067553,0.009598,0.354374,970,12.600000,51802,-0.847300,31.100000,68.900000
08067,10249,6656,387,7179,56221,0.182298,0.118390,0.006884,0.127692,5005,9.200000,66219,-0.496190,59.900000,40.100000
08069,57774,26563,4320,42525,356899,0.161878,0.074427,0.012104,0.119151,36054,10.500000,71306,-0.356780,11.700000,88.300000
08071,3686,1446,321,5861,14506,0.254102,0.099683,0.022129,0.404040,2626,19.200000,41485,-0.801040,40.800000,59.200000
08073,1004,565,315,842,5701,0.176109,0.099105,0.055253,0.147693,744,16.200000,46690,-0.900160,100.000000,0.000000
08075,4056,2004,1016,3858,22409,0.180999,0.089428,0.045339,0.172163,2674,14.500000,53168,-0.805980,29.200000,70.800000
08077,30368,9349,1462,22846,154210,0.196926,0.060625,0.009481,0.148149,21463,14.400000,51132,-0.393490,12.700000,87.300000
08079,258,23,2,48,769,0.335501,0.029909,0.002601,0.062419,72,9.300000,60210,-1.047280,100.000000,0.000000
08081,2116,738,109,2151,13283,0.159301,0.055560,0.008206,0.161936,1614,12.300000,59500,-0.670290,27.400000,72.600000
08083,6004,4688,131,3309,26183,0.229309,0.179047,0.005003,0.126380,4235,16.300000,50180,-0.781330,67.200000,32.800000
08085,10302,2417,322,8922,42758,0.240937,0.056527,0.007531,0.208663,4854,11.600000,52576,-0.706380,45.000000,55.000000
08087,4529,2576,1227,10601,29068,0.155807,0.088620,0.042211,0.364697,3409,12.200000,55387,-0.616520,32.500000,67.500000
08089,3780,1780,312,7719,18278,0.206806,0.097385,0.017070,0.422311,3722,20.800000,40064,-0.835900,34.400000,65.600000
08091,1350,198,4,323,4952,0.272617,0.039984,0.000808,0.065226,361,7.500000,68900,-0.984900,100.000000,0.000000
08093,4070,1049,168,1202,18845,0.215972,0.055665,0.008915,0.063783,1487,8.100000,72121,-0.723120,100.000000,0.000000
08095,993,166,48,855,4265,0.232825,0.038921,0.011254,0.200469,458,10.800000,52367,-1.035170,100.000000,0.000000
08097,3606,965,201,1871,17767,0.202961,0.054314,0.011313,0.105308,1222,6.800000,89034,-0.754240,44.200000,55.800000
08099,2201,714,121,4753,12172,0.180825,0.058659,0.009941,0.390486,2553,21.600000,42455,-0.890590,37.900000,62.100000
08101,31933,16856,4374,72728,168424,0.189599,0.100081,0.025970,0.431815,28127,17.200000,48308,-0.488790,14.200000,85.800000
08103,1034,398,78,678,6324,0.163504,0.062935,0.012334,0.107211,653,10.800000,63411,-0.886620,100.000000,0.000000
08105,2351,907,120,5000,11267,0.208662,0.080501,0.010651,0.443774,1604,14.500000,44171,-0.911110,62.500000,37.500000
08107,4264,1098,271,1773,25638,0.166316,0.042827,0.010570,0.069155,1783,7.000000,81033,-0.644030,45.200000,54.800000
08109,1674,601,83,2485,6824,0.245311,0.088072,0.012163,0.364156,1679,24.600000,36869,-1.034970,100.000000,0.000000
08111,188,39,2,91,728,0.258242,0.053571,0.002747,0.125000,109,14.400000,46878,-1.047280,100.000000,0.000000
08113,1265,410,76,936,8179,0.154664,0.050128,0.009292,0.114439,702,8.600000,69458,-0.920580,100.000000,0.000000
08115,610,144,21,366,2248,0.271352,0.064057,0.009342,0.162811,338,14.900000,40009,-1.018300,100.000000,0.000000
08117,4433,1658,436,4530,31011,0.142949,0.053465,0.014060,0.146077,2056,6.700000,80078,-0.648470,19.500000,80.500000
08119,5888,1570,246,1801,25388,0.231921,0.061840,0.009690,0.070939,1851,7.400000,64850,-0.745180,62.600000,37.400000
08121,1048,209,58,535,4908,0.213529,0.042584,0.011817,0.109006,646,13.700000,47869,-0.969760,100.000000,0.000000
08123,40351,24581,5147,97347,324492,0.124351,0.075752,0.015862,0.299998,32314,10.500000,75629,-0.370680,20.500000,79.500000
08125,1872,346,62,2518,10019,0.186845,0.034534,0.006188,0.251322,1191,12.100000,53253,-0.846740,64.900000,35.100000
09001,153951,204153,121997,193772,943332,0.163199,0.216417,0.129326,0.205412,92971,10.000000,91183,-0.209630,4.600000,95.400000
09003,155502,224861,141117,167275,891720,0.174384,0.252165,0.158253,0.187587,96957,11.200000,73037,-0.229580,5.400000,94.600000
09005,39654,12152,4347,12800,180333,0.219893,0.067386,0.024105,0.070980,12441,6.900000,76304,-0.353490,41.400000,58.600000
09007,34075,18359,9059,10652,162436,0.209775,0.113023,0.055770,0.065577,10556,6.700000,88709,-0.359920,24.500000,75.500000
09009,152623,194062,129807,163616,854757,0.178557,0.227038,0.151864,0.191418,96563,11.600000,67720,-0.189200,3.600000,96.400000
09011,49835,43603,18545,29443,265206,0.187911,0.164412,0.069927,0.111019,25063,9.800000,67790,-0.251490,25.800000,74.200000
09013,24571,17163,5952,8861,150721,0.163023,0.113873,0.039490,0.058791,10835,8.000000,89584,-0.449140,38.200000,61.800000
09015,20033,9393,3761,14536,116782,0.171542,0.080432,0.032205,0.124471,13135,11.700000,65182,-0.482870,49.800000,50.200000
10001,31623,62112,49379,13411,180786,0.174920,0.343566,0.273135,0.074182,23966,13.800000,54980,-0.331220,27.000000,73.000000
10003,89961,197741,147636,58200,558753,0.161003,0.353897,0.264224,0.104161,62976,11.600000,69562,-0.177170,4.600000,95.400000
10005,67322,39836,28529,21780,234225,0.287424,0.170076,0.121802,0.092988,27750,12.300000,59821,-0.321060,41.300000,58.700000
11001,87343,381168,324484,79477,705749,0.123759,0.540090,0.459773,0.112614,107806,16.100000,82533,-0.282450,0.000000,100.000000
12001,39272,81085,55505,28222,269043,0.145969,0.301383,0.206305,0.104898,50922,19.800000,51026,-0.397550,21.200000,78.800000
12003,4117,5050,4156,831,29210,0.140945,0.172886,0.142280,0.028449,3944,15.400000,52804,-0.611490,59.500000,40.500000
12005,32535,31028,19661,11638,174705,0.186228,0.177602,0.112538,0.066615,24276,13.400000,51777,-0.479790,12.000000,88.000000
12007,5064,6749,5801,1331,28201,0.179568,0.239318,0.205702,0.047197,4618,19.500000,45075,-0.660840,75.500000,24.500000
12009,145752,101353,65069,65612,601942,0.242136,0.168377,0.108098,0.109001,64854,11.000000,57612,-0.237790,5.100000,94.900000
12011,334596,721195,590077,606982,1952778,0.171344,0.369317,0.302173,0.310830,244310,12.600000,57200,-0.136620,0.000000,100.000000
12013,2670,2438,1759,805,14105,0.189295,0.172847,0.124708,0.057072,2697,21.300000,38323,-0.863160,67.500000,32.500000
12015,77072,17771,11099,14591,188910,0.407983,0.094071,0.058753,0.077238,20243,11.100000,52724,-0.478170,8.900000,91.100000
12017,54938,10598,4753,9166,149657,0.367093,0.070815,0.031759,0.061247,22082,15.200000,41556,-0.597430,34.500000,65.500000
12019,35844,43181,27671,22855,219252,0.163483,0.196947,0.126206,0.104241,18846,8.800000,62835,-0.282790,15.000000,85.000000
12021,126707,41029,28156,109937,384902,0.329193,0.106596,0.073151,0.285623,39689,10.600000,70649,-0.369560,8.500000,91.500000
12023,13809,15993,13390,4837,71686,0.192632,0.223098,0.186787,0.067475,11340,17.300000,46195,-0.605500,62.100000,37.900000
12027,8558,6018,4826,12212,38001,0.225205,0.158364,0.126997,0.321360,9013,26.100000,37233,-0.725960,46.200000,53.800000
12029,3984,2130,1642,708,16826,0.236776,0.126590,0.097587,0.042078,3679,24.700000,37148,-0.807130,77.000000,23.000000
12031,138594,377330,294937,100736,957755,0.144707,0.393973,0.307946,0.105179,134476,14.500000,55733,-0.211550,2.900000,97.100000
12033,54571,99121,74067,18894,318316,0.171437,0.311392,0.232684,0.059356,43832,14.700000,50644,-0.357800,8.300000,91.700000
12035,35896,18565,12493,12508,115081,0.311919,0.161321,0.108558,0.108689,11450,10.300000,58975,-0.281490,10.300000,89.700000
12037,2926,2023,1608,686,12125,0.241320,0.166845,0.132619,0.056577,2343,22.800000,40297,-1.022690,68.000000,32.000000
12039,8540,26512,25340,4994,45660,0.187035,0.580640,0.554972,0.109374,10259,23.600000,42259,-0.763070,65.400000,34.600000
12041,3838,1626,1053,1112,18582,0.206544,0.087504,0.056668,0.059843,2856,16.800000,42186,-0.768580,83.900000,16.100000
12043,3808,2924,1888,3014,13811,0.275722,0.211715,0.136703,0.218232,2457,20.100000,38680,-1.006190,70.600000,29.400000
12045,3614,2036,1543,414,13639,0.264975,0.149278,0.113131,0.030354,2667,20.300000,45426,-0.871490,77.100000,22.900000
12047,2664,5374,4789,1416,14428,0.184641,0.372470,0.331924,0.098143,3209,27.600000,36299,-0.783140,63.500000,36.500000
12049,4695,3141,2036,11757,26937,0.174296,0.116605,0.075584,0.436463,6956,27.000000,39169,-0.765920,47.800000,52.200000
12051,5779,7035,4969,23259,42022,0.137523,0.167412,0.118248,0.553496,9850,24.000000,44391,-0.728220,37.900000,62.100000
12053,53348,20098,11783,28776,193920,0.275103,0.103641,0.060762,0.148391,26646,14.100000,45884,-0.471540,19.400000,80.600000
12055,38289,15493,11165,22409,106221,0.360465,0.145856,0.105111,0.210966,21577,20.800000,39994,-0.535220,21.100000,78.900000
12057,214035,381383,264295,436896,1471968,0.145407,0.259097,0.179552,0.296811,207358,14.700000,58361,-0.204410,3.500000,96.500000
12059,3921,2174,1324,577,19617,0.199878,0.110822,0.067492,0.029413,4232,23.900000,38040,-0.757150,78.800000,21.200000
12061,54133,21207,15360,20383,159923,0.338494,0.132608,0.096046,0.127455,16775,10.700000,58228,-0.449560,5.000000,95.000000
12063,9570,14102,12206,2254,46414,0.206188,0.303831,0.262981,0.048563,9492,23.500000,39545,-0.688830,75.400000,24.600000
12065,3511,5176,4778,595,14246,0.246455,0.363330,0.335392,0.041766,2317,17.900000,46332,-0.856340,100.000000,0.000000
12067,1455,1306,1069,1167,8422,0.172762,0.155070,0.126929,0.138566,1521,21.000000,42689,-0.964810,100.000000,0.000000
12069,99386,61019,42124,61388,367118,0.270719,0.166211,0.114742,0.167216,40582,11.500000,52447,-0.280560,19.300000,80.700000
12071,224632,101445,69979,173497,770577,0.291511,0.131648,0.090814,0.225152,90400,12.100000,56343,-0.269760,5.800000,94.200000
12073,40786,112883,93994,19613,293582,0.138925,0.384502,0.320163,0.066806,57656,20.700000,51046,-0.463460,12.300000,87.700000
12075,10436,5388,3863,3640,41503,0.251452,0.129822,0.093078,0.087705,6521,16.100000,39037,-0.648840,92.000000,8.000000
12077,1256,1940,1648,588,8354,0.150347,0.232224,0.197271,0.070385,1523,23.800000,40814,-0.945980,100.000000,0.000000
12079,3902,7505,6998,1045,18493,0.210999,0.405829,0.378413,0.056508,3752,22.800000,38249,-0.718770,80.000000,20.000000
12081,113157,56570,37325,68094,403253,0.280610,0.140284,0.092560,0.168862,40662,10.400000,59587,-0.349670,5.800000,94.200000
12083,106675,65511,49398,51636,365579,0.291797,0.179198,0.135123,0.141244,52818,15.100000,44517,-0.357760,31.000000,69.000000
12085,50760,15999,9151,22844,161000,0.315280,0.099373,0.056839,0.141888,16824,10.700000,61592,-0.390830,8.500000,91.500000
12086,452607,569229,481760,1886364,2716940,0.166587,0.209511,0.177317,0.694297,436103,16.000000,52043,-0.154220,0.400000,99.600000
12087,17628,8167,5254,18800,74228,0.237485,0.110026,0.070782,0.253274,8859,12.000000,67094,-0.540500,8.700000,91.300000
12089,20231,8379,5380,4164,88625,0.228276,0.094544,0.060705,0.046984,8882,10.400000,66898,-0.521430,48.100000,51.900000
12091,34376,39892,22070,20532,210738,0.163122,0.189297,0.104727,0.097429,25612,12.700000,62779,-0.383200,12.100000,87.900000
12093,8482,5508,3779,10967,42168,0.201148,0.130620,0.089618,0.260079,8283,21.500000,42258,-0.770810,36.500000,63.500000
12095,171557,445592,317206,455295,1393452,0.123117,0.319776,0.227640,0.326739,211307,15.600000,58037,-0.166640,2.000000,98.000000
12097,50781,78510,52841,209797,375751,0.135145,0.208942,0.140628,0.558340,48711,13.400000,50473,-0.262440,7.800000,92.200000
12099,364544,379449,296791,349584,1496770,0.243554,0.253512,0.198288,0.233559,179359,12.200000,61735,-0.187340,1.000000,99.000000
12101,125451,69208,37217,91616,553947,0.226468,0.124936,0.067185,0.165388,67164,12.600000,53788,-0.307090,9.500000,90.500000
12103,247630,170503,108159,99408,974996,0.253981,0.174876,0.110933,0.101957,112593,11.700000,52226,-0.254100,0.300000,99.700000
12105,148168,153925,117598,178402,724777,0.204433,0.212376,0.162254,0.246147,109018,15.700000,51354,-0.228550,13.500000,86.500000
12107,17675,14709,12246,7597,74521,0.237181,0.197381,0.164330,0.101944,13697,18.800000,39578,-0.472400,56.200000,43.800000
12109,54654,30118,14709,19759,264672,0.206497,0.113794,0.055574,0.074655,16642,6.600000,81925,-0.232650,23.800000,76.200000
12111,80928,86781,70412,65310,328297,0.246508,0.264337,0.214477,0.198936,38398,12.100000,53377,-0.367680,3.400000,96.600000
12113,30121,24121,11991,10858,184313,0.163423,0.130870,0.065058,0.058911,16404,9.500000,69541,-0.391510,21.000000,79.000000
12115,161948,36949,20543,41468,433742,0.373374,0.085187,0.047362,0.095605,43389,10.300000,61652,-0.409430,4.300000,95.700000
12117,75401,101156,61603,105946,471826,0.159807,0.214393,0.130563,0.224545,46050,9.900000,67187,-0.305350,3.200000,96.800000
12119,77034,12887,9697,7855,132420,0.581740,0.097319,0.073229,0.059319,11183,9.300000,55324,-0.728720,35.000000,65.000000
12121,9650,7001,5601,4409,44417,0.217259,0.157620,0.126100,0.099264,7999,19.300000,38525,-0.622130,83.200000,16.800000
12123,4525,5170,4293,916,21569,0.209792,0.239696,0.199036,0.042468,4130,21.600000,42307,-0.747260,69.300000,30.700000
12125,2317,3891,3443,851,15237,0.152064,0.255365,0.225963,0.055851,2118,20.600000,45906,-0.751800,67.400000,32.600000
12127,137811,89993,63732,82949,553284,0.249078,0.162652,0.115189,0.149921,70499,13.200000,50285,-0.271950,9.900000,90.100000
12129,5366,5941,4691,1324,33739,0.159044,0.176087,0.139038,0.039242,3543,11.900000,58203,-0.838120,61.700000,38.300000
12131,14977,7711,3898,4794,74071,0.202198,0.104103,0.052625,0.064722,7868,11.400000,60973,-0.652730,63.100000,36.900000
12133,4380,5051,3853,976,25473,0.171947,0.198288,0.151258,0.038315,5104,22.800000,39225,-0.764450,84.600000,15.400000
